judul,tanggal,topik,sumber,tipe,ringkasan,url,waktu_scrape
"Warga Driyorejo Gresik Hajar Maling Toko Kelontong hingga Babak Belur, Motor Pelaku Dibakar - memorandum.disway.id - Memorandum.co.id",12 Aug 2026,Ekonomi & UMKM,Google News (Memorandum.co.id),google_news,"Warga Driyorejo Gresik Hajar Maling Toko Kelontong hingga Babak Belur, Motor Pelaku Dibakar - memorandum.disway.id Memorandum.co.id",https://news.google.com/rss/articles/CBMi1AFBVV95cUxPWlYwU3AwcU1ZSGVWTGF0VFlLaEo4SmZWZWVwNXJkajVTRC04TXFyRTQ2TUhkZXdYRzBBdEJRZHJkZHdrZlFxMVlfZHFudUc0bERKU0ZZVHBzMVpDOXF3a2s1azA4UjBXeUk5QngzN2JmdTktY0lxZ1lnel9oN1V0eURkZkFpR0dMR2FOaFRIR0VWb0w4N3h6ckxGN3N0UlRZVmc1YVlFcmw1YjZyNmN6eGluZWN5czJfMEh3TzVKZ2VWS0dPMU95alVwaUJGbFFtNWNkc9IBygFBVV95cUxNNWhxSUtZTUZzaG5HUzl0ZEtiVlRjWllqSkFyRWZxSjlrSWdSU3RnSDhJT001Q1hwQXJTV3c1OWd2OVJ5TC1aLUlqLXA1aXBobHJFS0N5OTNmSVYwYldSZEJJUU4tY2N3bGtNU3ByMkZ3dENFekpRcW5UVHhqQmV4QjhKN0pybHRockxtS01kZDhaa29WZm1YOC14NXdNNDFOQmI1TnlfNHc3ZUlvVHIzV2JZSXBKZ0ItX1lOckR3TEV3UF9OdmhOMjVB?oc=5,2026-09-03 18:12
"Diduga Serangan Jantung Saat Gowes, Kepala Desa Bambe Driyorejo Meninggal Dunia - radargresik.jawapos.com",13 Jul 2026,Umum,Google News (radargresik.jawapos.com),google_news,"Diduga Serangan Jantung Saat Gowes, Kepala Desa Bambe Driyorejo Meninggal Dunia radargresik.jawapos.com",https://news.google.com/rss/articles/CBMiywFBVV95cUxNdW5WTEN6ZlNnMnlHaU96bEZuSGNyUE85VTRoN0VMZG1pOGVYdWlhdGQ0SWFzZ0tFNTh5eXJtc3lNeEtNb1ZfVjBRNE1WYW5wdWVjWUwtUl85T1dwc09KUFNZX3d4ekVDc3dWY0dyeEVYUUpRaldja2toV2xDN3l3cUFPZGRiNi1LdTBuQWItb1ltV0JCZjh1Zll2ZXlyUXh4SVRER2VycHhrUUJ3LW0tVWRhTmYzTXRZYlZlVml5WGM1TXZLM25ZTFE2RdIB0AFBVV95cUxPQ2NmVW5zM1lxN2Y4aEt6OXZXZXVkMWdhZVQyVVBJQ2JvZHZ6ZjNJdGtnWjhhdWNzNFl0WmFCbFVMeDl6VVB0N2c1MlhpRDFlLWhXcUpqYlAzWDZUdDRpdVBWQW5wSUc2ZDk1SDEzRGMxYk9GYjlxR05EYnluX1FMS09GcE5vTjNFcVZ3eTE5MUJBWnhieElUc0NNRjNqM1hxNVZib2p2Z2lSa0NVLUNGMEVpUVdpRm1QNW5Oejl3aWJrM3NxSHZDck9SZi1vVzBk?oc=5,2026-09-03 18:12
"Kompak dan Kreatif, Peserta Gerak Jalan SD Muhammadiyah 1 Driyorejo Gresik Tampil Memukau dengan Kostum Tradisional - pwmu.co",10 Aug 2026,Infrastruktur,Google News (pwmu.co),google_news,"Kompak dan Kreatif, Peserta Gerak Jalan SD Muhammadiyah 1 Driyorejo Gresik Tampil Memukau dengan Kostum Tradisional pwmu.co",https://news.google.com/rss/articles/CBMisgFBVV95cUxNdEVKYUZ2OGktNk8xZWhxcmw2cTZnRjJQV3A5ZC1mLXV0OEJCU3I2b3ljTF92RXRQSXZFeERvczQtUGxBS1cyYlpCdUtrQlV5Y2NSeUNDWHducngteDJUMFRvSjJ2eXl0OHc2M3dadkxlUUpkUDRXY1JRWXhuQTVFWk8wTWdYbHNoRWJ3NUhUZ3R2T3NtM0ZSUmh0aEVHWGRiMmJUSmhYTWZicUtpUkFlT3V3?oc=5,2026-09-03 18:12
Korsleting Listrik Picu Kebakaran Mesin Penggulungan Benang Pabrik Tekstil di Driyorejo - infogresik.id,25 Jul 2026,Ekonomi & UMKM,Google News (infogresik.id),google_news,Korsleting Listrik Picu Kebakaran Mesin Penggulungan Benang Pabrik Tekstil di Driyorejo infogresik.id,https://news.google.com/rss/articles/CBMirwFBVV95cUxPc0xibVFVNllxcW45STJpYVZZZmJEbTEzRE8ydW9lajRMdEsycVV6Zy05R1FYMW8xcHdvQTV3cTMtSkxCWU1INlp3TGV5YUtoQnhXemJwaXpZcnU3VElVcHZnNkNzVndvU3Bqc3JjUnl5bHdBNVRZMUdIVTBSNzd5aDhDUkxCbnNraU5SY2EzUm9CTC1iVjFZYVl6YmJyWFFuSEpZZGJ6QTZNb3U2SGFR?oc=5,2026-09-03 18:12
"Normalisasi Saluran Driyorejo Tuntas, Dewan Dorong Pemkab Gresik Segera Realisasikan Relokasi Pedagang - radargresik.jawapos.com",24 Apr 2026,Lingkungan,Google News (radargresik.jawapos.com),google_news,"Normalisasi Saluran Driyorejo Tuntas, Dewan Dorong Pemkab Gresik Segera Realisasikan Relokasi Pedagang radargresik.jawapos.com",https://news.google.com/rss/articles/CBMi_gFBVV95cUxPQ0ZxeERJLXJyelpJNXNrWFdEbEZ5OWFjMUloYzhVTjBXOVNKSUFneWlpSGtYY09TbTVNeDV2MGpIVjYxUmRuSDk5NnJVNlotRWJFVDhVLXFlbTBQaEpBRHRpdVJqM1ZZVlFuX3pDRHdsOVo0eU11V2ZIVEJFdHc3MVFMNzhjaHc4bkZvcDNmM256ZjQtbDNRM3ZPTDdtNDFIa1NpRkdub1dkSTZtMGN4M3ExT1RoalZnaVB5N1NiRUdTV3ZuME5ib0g1NHluVUR5QlR1dlQ3MkZFZjhWUFUwZUlnMzBWbkFiN3hJRUVZMDcxUU1TQTFMR0RBc0RoZ9IBgwJBVV95cUxPdE9oODd1blNkYmp6NThkYmxqdmViQmdQSkJBQWp6YUdEOFZlbXpZX2ZadUpwbUdoWHh0VU9xaFhZTkRnaU01Nkw2VmVxeWlVS0pETG5yNC02U3puTjYxYzFPRFVDU0JnT01uS0lwRkR4ZEFRaDJWOU5uSXR6YkRELTgxLWtXMm12TldPbGo5cEt3QUQtSXRGS3JyV2pPdjl1bkxMazI4WkRSWWxvc0V2X292RkR6THptWW9zQlFlR2p1R0ZURHM2Q3UtVTBEUmdyS1JlMDlrUk51M1pPazFiU3FYZEF5ZmRnb241UDQ3Y2o5S0cwUEoyUlpaTGxXZ25DNzVN?oc=5,2026-09-03 18:12
"Penyegaran Jajaran Kapolsek Polres Gresik, Kebomas hingga Driyorejo Berganti Pimpinan - infogresik.id",27 May 2026,Umum,Google News (infogresik.id),google_news,"Penyegaran Jajaran Kapolsek Polres Gresik, Kebomas hingga Driyorejo Berganti Pimpinan infogresik.id",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQczhiekdKZnBVMmtubUpZNzQ0YlVHeXVOZGFVVjhUeU8tTm9RSVlhYWJoc1lsSFlsN01NRmxHSk8zR0Z3bVNTUGRQVFJLWUVEQy1MbEZxNGoxRFphVi1MVHRmRzgyenRrRzcwaVlMSEVwUHBtRXFiWG1nM3FwSkkwSzBzSDB1T0J5WmthdENiZTI5TmRPQ0VkRmh3MHJJQU1fdDdhUUhQeUROa0k?oc=5,2026-09-03 18:12
"Gagal Jaga Jarak Aman, Dua Motor Terlibat Tabrakan di Jalan Raya Driyorejo Gresik - radargresik.jawapos.com",13 May 2026,Infrastruktur,Google News (radargresik.jawapos.com),google_news,"Gagal Jaga Jarak Aman, Dua Motor Terlibat Tabrakan di Jalan Raya Driyorejo Gresik radargresik.jawapos.com",https://news.google.com/rss/articles/CBMizgFBVV95cUxQOGR6Wm41endlcWMzdGlUVk50OS14RXI5bGZtendvNVViN095bFd4S2w5R05QR1JpZkdITHJPMTBnRGtLbGt5dk9fY0czeG5uSFNvSDZwYXNrcnQ3ZWJMclNkQlBvYTlXd1UwRlZHNzYzd1ZDcE1FTWFvczdIQ1JsZ0lnc1J4ZmVNMEtwalFIaEFuRm0xSHNxTXZnRV91dHlsYmJFcHhLa25XSUhLTTcxSFA0VVpKX3JNSGhQYk1kT2hOd2JGZUUzeW5PUG1DZ9IB0wFBVV95cUxQcE5iRTdVTHRnRGdtaE9mdUxxYXRKZVJpd19QZmxHX2lhMS0zR1hVSXNDZ0hicFpQRERxclk5TGdIU1pkUDJ5MWxTd0JpV3lHRTNJR3FaalZETWdDSzJGakdjUjRWTHdRa2VpcWxiOENTUDJBZnRmcFdJUnVYU2dIcGZWamtHM0hDYVVUNlMzNVBzTS13cTVHb3ZMUFdvVks1ekJSeVBON3ZpblJmMlVOYkkyX0tVV0FDbzVscjRNZnJXZEdkektnMlJQeWxzOUZTWWZJ?oc=5,2026-09-03 18:12
"Jajaran Polres Gresik Dirombak, Wakapolres hingga Kasatreskrim Berganti - beritajatim.com",02 Sep 2026,Umum,Google News (beritajatim.com),google_news,"Jajaran Polres Gresik Dirombak, Wakapolres hingga Kasatreskrim Berganti beritajatim.com",https://news.google.com/rss/articles/CBMimgFBVV95cUxNMmlkZjBjTGlHZVE2YkJwTm9SSGVXT2swR1dFRm5FOEtCWmEzcWRDNjctZXZRekpjWXQyTjYzSWxDU0M4NnFzYkxVdDhwcXZRTHFPUWRmODJyWUhTX1labkpaNm5TNmdLRjhYd0tBb1d5dWVXaWo1d1dHV0FlUzVaU3Bnd2k3SXRMd29mMXVYdmEtMnNlRTBhZU5R?oc=5,2026-09-03 18:12
"Peringati HUT ke-78 Polwan, Kapolres Gresik Tekankan Profesionalisme dan Sikap Bijak Bermedia Sosial - radargresik.jawapos.com",01 Sep 2026,Umum,Google News (radargresik.jawapos.com),google_news,"Peringati HUT ke-78 Polwan, Kapolres Gresik Tekankan Profesionalisme dan Sikap Bijak Bermedia Sosial radargresik.jawapos.com",https://news.google.com/rss/articles/CBMi6gFBVV95cUxQUEdyUDBNdHpvYXpxY3lrM2tvZTl1elRBc0t3QlcxSVliYXg4ZWx1bTZObS1HcFdjaDZjYWg3MmN2dGZEbnhaSEZ3UTQtRndKMEt1ckxENWZzTVhTU3lkRFNpajZIbEtnRmJyam5OWEwxZXJlREJOTmJWUnNZZHE2ZHZ1OEp4RzAtLXFUa1hOV0JiZHhLQjV2ek9SQmFMa3hfMG1qSGJyZzgyazhUZTVwdlV3bzhubzBpeHR5bWxYQ3dzWlk5ZmlOamZOT0NqUnhDOFlpRFFTemVoRmtsNVNlVGpMNm5QdXRtbnfSAe8BQVVfeXFMUEw1Zk9uQ2Q4YWQwXzJoUk1taGp0VFByRDdKM2lfemdmWkdnODUyZXpSR3Y4cXJQNjJMT1M2N2dDbEVlbWoxYTJHUnRnb1FMV1ZpcXdNcDYzWXd4bDBPc1JkT0U0dzFybWhIVXJGelJsQXFuQzM5dkpPM25zNHZDeHFUUjg1MjFfYnNqb3ZJMWxhUEdqRlVuS043S0VRTkNLRUdtY3BMazFFd2hNTGdqcGk3d0NfNnFDQWJBTjR5WlBJbGRPRlI5SUl5a09yZFFOSUlfMUl0LWJsQmtMamFkTmVyc1dic2dIMzhjZjJlaVE?oc=5,2026-09-03 18:12
Festival Menjadi Gresik: Menelusuri Sejarah Kota dari Ingatan Warga - klikjatim.com,31 Aug 2026,Sosial & Budaya,Google News (klikjatim.com),google_news,Festival Menjadi Gresik: Menelusuri Sejarah Kota dari Ingatan Warga klikjatim.com,https://news.google.com/rss/articles/CBMioAFBVV95cUxOSGdLSktfV3dSNUNkbzBDeFJlRmI2RV9US3Z4VVNqdHl1OWhtSmhpT0tXak1WZnpnQ3VVNDdHSXRJdWF2OUJNMVgyVmVHc1dXYkQ3UmtyaS0xaVNDT1ZWaV9xekViaDRndUdITFJPYWtWbU1LVUNPUlVkOXVhZjk5OGstak9vRVdndzJDajBzaVNxS3Byejh1YW9QUUVITEYz0gGmAUFVX3lxTE9LQzRnOFNpWE0za29ZTkowRzhNTm1nWjhNREw1bHkxcjNEb1liTEhlMGhjUUZJM1V5Z0tnR0xsT2FHSExUdll1U1VtbEw2UmFxcjN3THpkeElsQmpnalU2ODB4NkRPQ2NTa0FmXzh1bE13UnJEQWNoY2xHRi1yUVphd0c2UEt3ZDZsbkhVbHRtQ0FNYjlRWDk4WVVfQUhBaVB3Wm5odHc?oc=5,2026-09-03 18:12
"Menjadi Gresik, Membaca Sejarah Kota dari Ingatan Warganya - Radar Jatim",30 Aug 2026,Umum,Google News (Radar Jatim),google_news,"Menjadi Gresik, Membaca Sejarah Kota dari Ingatan Warganya Radar Jatim",https://news.google.com/rss/articles/CBMihwFBVV95cUxQUUtpTHZsMERsX09zU1hOcG51YVJPNVROcWt4N2FLZDdNVVFDRThYbmxGMm9nazBNeldQNHRINWdHUnNlN1F2akp0T1NTZ3p3MzM4QjN4a2ZzUXdRQ0h2NHFFR3ZqRnBNekE1SFJzY2FJdWRMWGVrRURKMTdRblQwR3pJV01zWTQ?oc=5,2026-09-03 18:12
"Viral Aksi Tak Senonoh Terjadi di Raya Padeg Cerme Gresik, Polisi Langsung Turun Tangan - TagarJatim.id",03 Sep 2026,Keamanan & Hukum,Google News (TagarJatim.id),google_news,"Viral Aksi Tak Senonoh Terjadi di Raya Padeg Cerme Gresik, Polisi Langsung Turun Tangan TagarJatim.id",https://news.google.com/rss/articles/CBMitgFBVV95cUxObDdlQVpwMjE4d042cjg3V1RUUXAzSDV1bE52bGh1SmdUUEhYeGxmWEQyZERiY2pOUnpiQXlOYjZLQUxITkJmQjVhbUtsSkwyR1A2YVVidWFfdjRnbjJNblJhY3M1dnJfR2RkWks3bWNzR09EZXpldkxFWTlwenRNN1JyLUd5QjNrWnFQYVdmS3RKWnlCTlRrenVmSlBRNjRNYzVwb2FUYnJaNkk1YmwzR2tyQzZTQQ?oc=5,2026-09-03 18:12
"DKG Periode 2026-2029 Dilantik, Pemkab Gresik Dorong Kebudayaan Jadi Bagian dari Arah Pembangunan - Gresikkab",21 Aug 2026,Infrastruktur,Google News (Gresikkab),google_news,"DKG Periode 2026-2029 Dilantik, Pemkab Gresik Dorong Kebudayaan Jadi Bagian dari Arah Pembangunan Gresikkab",https://news.google.com/rss/articles/CBMizwFBVV95cUxNQ0FqTkIxQUtzdXFNYXBPNXFHVGplTk1ybTJSUEh4bUU3WEZfdnBWM0RxV3FQbENHdHVtZ2U0TXNkN2p1djNzRGVaWVJQTG1qV2hLNU1BTXp0WkpCNUU1VjNGUEFMOUpFTko4T1BEckQ3QWFKcDJMQXdpMndnMUlXZ0xQc19xMnhTRW5taEEwSnprWDhIMWU4MnUxRlo5RUFiMGU1cmFSLXBKdXJ4b2ZSOTBOZVZxUDR3dGw1S1JpbTZWNHYyaTNFTW15V3RScTQ?oc=5,2026-09-03 18:12
Festival Menjadi Gresik Mengajak Warga Bercerita Kehidupan Kota - Tagar.co,30 Aug 2026,Sosial & Budaya,Google News (Tagar.co),google_news,Festival Menjadi Gresik Mengajak Warga Bercerita Kehidupan Kota Tagar.co,https://news.google.com/rss/articles/CBMihgFBVV95cUxNQjJQOTlvaHVJOTlUTloybTlNeVlWNElQYjFSTW8yNkFXWmFtbEpSWHJOM19UcWpSLUNLVm5NM081NktIQm5fLXh2QTRfdy1KZ3g5Yjk4S2dlb2g3SXpDcDh5Wm9UVzhFMWZ1SHhrSXNNYl9Mdm5KR05wcVh4M2l0QTlBS016dw?oc=5,2026-09-03 18:12
"Gresik Merdeka Carnival 2026 Meriah, 71 Barisan Pamerkan Budaya dan Kreativitas - Sekilas Media -",30 Aug 2026,Sosial & Budaya,Google News (Sekilas Media -),google_news,"Gresik Merdeka Carnival 2026 Meriah, 71 Barisan Pamerkan Budaya dan Kreativitas Sekilas Media -",https://news.google.com/rss/articles/CBMisgFBVV95cUxQZGw5LWE1ZkRweTNoeXRDV1hiVU9GSEZBbnNQR01PZXhJQ2VNa1F3OUx0c194d01lcnZISkN5ZUluejIwRHl3ZWY2VU05bWR4NW9HSEd5RHR0QTVZYnRpV3B0NGFnTEIxSHJ1ODNNZ0hYUnUwdjFuQXBhU215SV9EcFVPQTRYRVY4Y2VGS2hKOVp6WFJ1bU5qNUNjYTl3Zi1jRXpUOTF5bDQ1RXc4eDdtTm13?oc=5,2026-09-03 18:12
Polres di Gresik Salurkan Air Bersih ke 3 Desa Terdampak Kekeringan - Javasatu.com,03 Sep 2026,Umum,Google News (Javasatu.com),google_news,Polres di Gresik Salurkan Air Bersih ke 3 Desa Terdampak Kekeringan Javasatu.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxNXzFZZW5pb1E4U3NOQ2FGVGl2QUhXM1NUaWNNeWw2ZlRvczdobzJPZUYycnZwQjdXbnpVeFFjSWZMUmdBdFFFN3Nmd3lZclRMQkhUMTlzcXNaS2g1SnV3a19uSFBVVE5INHhLeFVNcXBHZ0tTMVJLbGlXbUc0MXJZUmxfUnFSYWNNWF82dnJDckRZdHhpVHNoVXVTWQ?oc=5,2026-09-03 18:12
DPRD Gresik Dorong Target Pendapatan DPMPTSP 2026 Lebih Realistis - SurabayaPost,01 Sep 2026,Politik & Pemda,Google News (SurabayaPost),google_news,DPRD Gresik Dorong Target Pendapatan DPMPTSP 2026 Lebih Realistis SurabayaPost,https://news.google.com/rss/articles/CBMilAFBVV95cUxPeVRTMTlTNXV1X1hobXItclp3MDBLQkFWRXpBVjdBS2pSRXpuQTZSa0Y0ZDFXUHBJUGppNURoOVBYSU51eEtwblp0c29zWnpRQXktX1RBckFoSlZFWTFNZ2pab1R6TzhnWXRDSWREdGhLajFJek5nR3NNZkFCQTFuT2FOYVQxS0JpS0Q4OEJqY0ZZU0dz?oc=5,2026-09-03 18:12
Dua Tim Gresik Targetkan Masuk Final Piala Soeratin Jatim 2026 - jatimnet.com,01 Sep 2026,Umum,Google News (jatimnet.com),google_news,Dua Tim Gresik Targetkan Masuk Final Piala Soeratin Jatim 2026 jatimnet.com,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQam5qRnJpaVh0dDV3eDRFQWhDaDFGSE4yTmhoU2VxVUp0MXF4MUdZRmw3WldkQWV5RXlLdGJFdUVfMTZXTGJOX2dwRWNQT2kweU1tNklLcEY0MWtOS1pYSXIyTnhCVkl6N0JtY2tIay1fM2xEVm43WVRaaVBQR2lLTGtXNE1jX0ZuRThB?oc=5,2026-09-03 18:12
"Wabup Gresik Warning OPD, Cepat Respons Aduan Warga, Jangan Tunggu Viral - 1minute.id",01 Sep 2026,Umum,Google News (1minute.id),google_news,"Wabup Gresik Warning OPD, Cepat Respons Aduan Warga, Jangan Tunggu Viral 1minute.id",https://news.google.com/rss/articles/CBMiqAFBVV95cUxQakZjT2ZBeWlhX3lWLTN0Ni13dGdlRGVBUjRPMVZkeDdybV9RNk1NRWJ2RGtMczlIbnJ5anYtSFhaVVpTSzZWbnp5NjRHY0Zsd0hxWE42c0pzQ2xLcTZWSHlkdjRLWkpVSTE3VnZhQmFXMTZmRFo4Q3I2SUlYSlU0cVhuVjNFTi1PZmlCOEdsOXFoRnB1NG9kVlVKdjZDWjNyLWZFcDVWSXo?oc=5,2026-09-03 18:12
"Menjadi Gresik, Membaca Sejarah Kota dari Ingatan Warganya - klikjatim.com",30 Aug 2026,Umum,Google News (klikjatim.com),google_news,"Menjadi Gresik, Membaca Sejarah Kota dari Ingatan Warganya klikjatim.com",https://news.google.com/rss/articles/CBMilAFBVV95cUxORE1sM3QtRzA3X1RiZUJHZGZVRERqVXdwQTBmWGVmNXNJS05NbmJJMHlycC1HUG95S0syUXFkS0h0OHZSMEd5TWN0NXpFQW9IWWgtZ29lSUdLdUpTOUFVOFNCSl9rZzQzcXExbW04cHRrR3hrUUxGUUUyVWEwS2Z5QWFDWVhtYnppX005SVFpSDljRlNo0gGaAUFVX3lxTE1UUFpvNTJRZVZYc2NnZGd1dnBmMEd3azNyRm5SVGRHRlBQWG5lS3g4aVdVR3BmRlpYbXBFR3F6M1ctcGRZM04tLVZ4SXRzUTd0cHZOd3RHTWY0S3RsSGJTLUZscEJ2T09RWjZTQndqSDBzWXZnUXN5VkFCQmI1R2VKZ21NOHJpNk1CVThsUWpGX2RfTmpqNGg1VWc?oc=5,2026-09-03 18:12
"Bupati Yani Buka Festival Menjadi Gresik, Angkat Kembali Cerita di Balik Kuliner dan Budaya - Gresikkab",16 Aug 2026,Sosial & Budaya,Google News (Gresikkab),google_news,"Bupati Yani Buka Festival Menjadi Gresik, Angkat Kembali Cerita di Balik Kuliner dan Budaya Gresikkab",https://news.google.com/rss/articles/CBMixwFBVV95cUxPdUk2R0t5cmdZU1Zfam5HRjJ6Z2kxcmRHWko4bW14aGh6T2FFX1U5UUZBNDFLbkdMWjBtdFh5TFZNaWJiZWJvNHl2SHIwbkMwSXpYQ2lJcnJwZGpLc1k4aWF1N1VaSXZ6SjIwSlpZVmlXZ28xMzJmVG1yTGUwSmRfOXdQX3RtSkowV0lHQU05Q3doYXdoaDVFT194YlR0aEdEZjlIVXVIdnlQVC1OWFVyRFRuLWU1dE82d3VoaVZsNlNJUUZOTTdv?oc=5,2026-09-03 18:12
"Permudah Akses Lansia, Pemkab Gresik Resmikan Pengoperasian Eskalator Masjid Agung Maulana Malik Ibrahim - Gresikkab",17 Aug 2026,Lingkungan,Google News (Gresikkab),google_news,"Permudah Akses Lansia, Pemkab Gresik Resmikan Pengoperasian Eskalator Masjid Agung Maulana Malik Ibrahim Gresikkab",https://news.google.com/rss/articles/CBMi5gFBVV95cUxOOGhNQ0JkYlp2VVo0c0pxZk1oaFRXUzdPRGkyazRDd3JVWVA3bW9fWndCM1YxWFVhQ2xKNkNoSWJhYjE0ZTZMRXQ1bHV4SWwxOU1JT0lDcUFBVDhRTmRSY25LdU90eXRjcDNzb2NLQWJOYkRPRjFlYk9uOW1SbWVDOHZfTWVnam56Y25HbUlSS2YwNGRKajRYOHNMVFp1SmZ2bGVfSmxEcV91V21IMXhZSnZ4T2hKSGVhVG80R0FzZlRUVVdwUUx1VnNwaUFiZEh4bmJhZm8wZS0ybVJpZXhUb3lKUFRIZw?oc=5,2026-09-03 18:12
"Dikemas Pentas Seni dan Budaya, Warga Desa Sumberrejo Unjuk Kreativitas di Malam Puncak HUT ke-81 RI - radargresik.jawapos.com",01 Sep 2026,Sosial & Budaya,Google News (radargresik.jawapos.com),google_news,"Dikemas Pentas Seni dan Budaya, Warga Desa Sumberrejo Unjuk Kreativitas di Malam Puncak HUT ke-81 RI radargresik.jawapos.com",https://news.google.com/rss/articles/CBMi6gFBVV95cUxPTkg4QjMyRDlIU3JGZ3M2anRfV3JoZHUzb2hkYVJhalNIRDliWXF0WHN3bXVUcE5uT01pdEFHX0czSGIwUGNKdWllSUwwS09jejhNN0czQ2FmeHFFSlZQLWkwLWtRclgwdE9aUWJJV0h2LTFNc0RUWlBtbGlNSjFCTERZS0FpeHRnT3J2Wnc3RVRzWGktQkZXVUc3cmRCYy1tWW9BT0tKemF0Rks3SC1zNVQ1VXhGNjE2aV9LNXV5SDRwa0RBYUxlUzY4T2pfU0w4ck1KRXkxdUY3WmpYMHZTQVUxVFdWRmRTcUHSAe8BQVVfeXFMTXlEaF94WmtaODk5QVNJdkVtNUotZWVMSTJwTEtacXUyalU5Yk1oNHJkcnNJaExfVVZfSnJJOE1raEdnaU1qX1d4LXVUZ2RWeTl3UE1IdFRCcG4wejVPZWZhVUFBZ25oa2ctOHZRaUwxNHhPY0JuclNzY2dvbWY5aE12R1RvR0dBTmY1U0NzZmV4TDVrc1ZiMHZKWlY1NFpyX01fWHBxRm5Db0RwRnRDOEJxTkV1MXZ3Ti1lT1ZKUnZoNnYzM2E5OE5maGZpODJGMDJ1WnlJVlRlNmdSRVk5MEktN2p6RzlZS3h2Q2RQN1k?oc=5,2026-09-03 18:12
PR GP Ansor Pedagangan Wringinanom Gresik Gelar Rijalul Ansor dan Peringatan Maulid Nabi - NUGres,02 Sep 2026,Umum,Google News (NUGres),google_news,PR GP Ansor Pedagangan Wringinanom Gresik Gelar Rijalul Ansor dan Peringatan Maulid Nabi NUGres,https://news.google.com/rss/articles/CBMitwFBVV95cUxQNGdCMW1sXzZtNFB4RzBFRDZVWWU4Ri05dEw2ajRqY2dQR0UxeG5XZThRLUxocW0wemtDLVc4NldfTXBoT29wMEJpVURubk5KYXpDeFR1MFJYRW5INW1BQWlVOF9PYmxUckd4bVY5UUxURjg5dmtDdEpLMmtZSzRQSE90TGVNMUtmeFNmaUtuOW1qMDFjSVF5RWhJOGJhZTd3VGZmZXZ2VVN4cVNXSjRGY1JXbk1pcms?oc=5,2026-09-03 18:12
"Salurkan BLT DBHCHT di Wringinanom, Bupati Gresik Ajak Warga Sampaikan Aspirasi - Gresikkab",27 Aug 2026,Lingkungan,Google News (Gresikkab),google_news,"Salurkan BLT DBHCHT di Wringinanom, Bupati Gresik Ajak Warga Sampaikan Aspirasi Gresikkab",https://news.google.com/rss/articles/CBMixAFBVV95cUxPU0kxeUI2Z0d1Wlk3b0RndUdCNWd3eXV5UVc3V0lIXzNKN1ZyRHI0Wm92TTluYWtULUQ2bGZJZW5tQ0pLMTFrTU5veEZZYUN4YUVKQ040R3lxVGJlcnowM21ZeWlfRGJ1UWs5YTh6SUNFZUxWTTVwYVdYU3JaVEYyR0czRVdYWGFNcjJGTlNoYVRrTDVpZ1hYZHlXWXdnSGdFaEFUYmZlTTkxNnFfY3pDcGhzVWdJMXNnZHRHUFJpLURGNGEy?oc=5,2026-09-03 18:12
"Diduga Bodong, Aktivitas Galian C di Mondoluku Wringinanom Gresik Dikeluhkan Warga - jatim expost",02 Sep 2026,Umum,Google News (jatim expost),google_news,"Diduga Bodong, Aktivitas Galian C di Mondoluku Wringinanom Gresik Dikeluhkan Warga jatim expost",https://news.google.com/rss/articles/CBMirAFBVV95cUxQLVA3dmhNcmlYdjdFRkVrRXhkeWJiekRzaHVCUXc3UXN6SWxMbzNpSFZ5V2M5M2RIMGdFWkZOSnVBTEEtSjg2RWVWNHZOZkpCal9nZ0dvZlJOdld2elZEc0htaS1VUEdHOENVVEJSNnhfd2FkVlNUTGU3QXR2WHZtdTZDcW5jQ3paMkJBTnh2WEE1WDZKWlJ3RjhkSmxuN1R5Y21iNjl4ZkZZdDhq?oc=5,2026-09-03 18:12
"Diduga Jadi Tempat Mesum, Rumah Kos di Tanggungan Wringinanom Ditegur Pemdes, Pemilik Diminta Libatkan Warga - Kanalindonesia.com",28 Aug 2026,Umum,Google News (Kanalindonesia.com),google_news,"Diduga Jadi Tempat Mesum, Rumah Kos di Tanggungan Wringinanom Ditegur Pemdes, Pemilik Diminta Libatkan Warga Kanalindonesia.com",https://news.google.com/rss/articles/CBMi3gFBVV95cUxOZ2dCRGFVT2tfVHFlNzN4M05NWWZIdXFydjBjM1J4X2tTVld1djg1VDB4dWI5S3hHcUhPVUVJUlpCVkZLYTlqUEF5T0Fla241aUdLaWg5d3RMYmUwWnFsMWpxbW43c2g4aWY0WjNxZVR2RHVBSDc0ZlZ2Q3hHdXlPY1Fnd0NoZnlPU0Z0UWFSd1BuSHdBTEc0b1l0bTdGdkJvNDdiZ29NcHJuUmc0aWlyTklKRkh0dlpYdW9LRlRGOUdPWWtiR3FvSHBUV0xkSkZKZ2ljMFdEUDN2UTBMUVE?oc=5,2026-09-03 18:12
