judul,tanggal,topik,sumber,tipe,ringkasan,url,waktu_scrape
"MERIAHKAN HUT KE-81 RI, PEMDES SUMPUT DRIYOREJO GELAR JALAN SEHAT BERHADIAH MENARIK - Pelopor Wiratama",30 Aug 2026,Infrastruktur,Google News (Pelopor Wiratama),google_news,"MERIAHKAN HUT KE-81 RI, PEMDES SUMPUT DRIYOREJO GELAR JALAN SEHAT BERHADIAH MENARIK Pelopor Wiratama",https://news.google.com/rss/articles/CBMiwgFBVV95cUxNUzVibVJmRExsWGt2eTlTRG1FSFI0N2dsa1dVck1EY2dmWHdBVzZrc0J4WHkwQUttNXVwZHI0Nk8teXpTMkllSUNtSHhSclRybDVnXzhJQ1dlcVZYSlVUU21NdUo1OEhkVVV5S2F2SmJManlyTjFlMTl1X2p5dmJoQnZsWW9VRXFKTTFkYXcxTjM1dTQ2N2R4bGNCcDc4aml5Q0hfTy1icEVZeEZxWjkxYURMd3hjWGdwS2FFaDFvMXd5QQ?oc=5,2026-09-03 13:14
"Kecelakaan Kerja di Driyorejo, Karyawan CV Asindo Stone Meninggal Tertimpa Marmer - info GRESIK",18 Jul 2026,Umum,Google News (info GRESIK),google_news,"Kecelakaan Kerja di Driyorejo, Karyawan CV Asindo Stone Meninggal Tertimpa Marmer info GRESIK",https://news.google.com/rss/articles/CBMipgFBVV95cUxOeUlFZllqRDNNbjc3RFdQcGp2bVc2UjNaV1oxVi1yX04wbkRoNXBfeGM0YTV4aVgxcUlnQ1JZZ2hIZmhXYUk5QU9CenBOMnVXR0pRZ2UwVXpnZkxqa0xWYm00UlJIQmpmZVhFY3pHcG9sT2VrX0lZNjBHY3RkeTVXbnBYV1ltajFiUVdBOXVZZ3NEUHcwR21wQWJFZzFJQzVvQmhzZ3BR?oc=5,2026-09-03 13:14
"Diduga Serangan Jantung Saat Gowes, Kepala Desa Bambe Driyorejo Meninggal Dunia - Radar Gresik",13 Jul 2026,Umum,Google News (Radar Gresik),google_news,"Diduga Serangan Jantung Saat Gowes, Kepala Desa Bambe Driyorejo Meninggal Dunia Radar Gresik",https://news.google.com/rss/articles/CBMiywFBVV95cUxNdW5WTEN6ZlNnMnlHaU96bEZuSGNyUE85VTRoN0VMZG1pOGVYdWlhdGQ0SWFzZ0tFNTh5eXJtc3lNeEtNb1ZfVjBRNE1WYW5wdWVjWUwtUl85T1dwc09KUFNZX3d4ekVDc3dWY0dyeEVYUUpRaldja2toV2xDN3l3cUFPZGRiNi1LdTBuQWItb1ltV0JCZjh1Zll2ZXlyUXh4SVRER2VycHhrUUJ3LW0tVWRhTmYzTXRZYlZlVml5WGM1TXZLM25ZTFE2RdIB0AFBVV95cUxPQ2NmVW5zM1lxN2Y4aEt6OXZXZXVkMWdhZVQyVVBJQ2JvZHZ6ZjNJdGtnWjhhdWNzNFl0WmFCbFVMeDl6VVB0N2c1MlhpRDFlLWhXcUpqYlAzWDZUdDRpdVBWQW5wSUc2ZDk1SDEzRGMxYk9GYjlxR05EYnluX1FMS09GcE5vTjNFcVZ3eTE5MUJBWnhieElUc0NNRjNqM1hxNVZib2p2Z2lSa0NVLUNGMEVpUVdpRm1QNW5Oejl3aWJrM3NxSHZDck9SZi1vVzBk?oc=5,2026-09-03 13:14
Korsleting Listrik Picu Kebakaran Mesin Penggulungan Benang Pabrik Tekstil di Driyorejo - info GRESIK,25 Jul 2026,Ekonomi & UMKM,Google News (info GRESIK),google_news,Korsleting Listrik Picu Kebakaran Mesin Penggulungan Benang Pabrik Tekstil di Driyorejo info GRESIK,https://news.google.com/rss/articles/CBMirwFBVV95cUxPc0xibVFVNllxcW45STJpYVZZZmJEbTEzRE8ydW9lajRMdEsycVV6Zy05R1FYMW8xcHdvQTV3cTMtSkxCWU1INlp3TGV5YUtoQnhXemJwaXpZcnU3VElVcHZnNkNzVndvU3Bqc3JjUnl5bHdBNVRZMUdIVTBSNzd5aDhDUkxCbnNraU5SY2EzUm9CTC1iVjFZYVl6YmJyWFFuSEpZZGJ6QTZNb3U2SGFR?oc=5,2026-09-03 13:14
"Kompak dan Kreatif, Peserta Gerak Jalan SD Muhammadiyah 1 Driyorejo Gresik Tampil Memukau dengan Kostum Tradisional - PWMU.CO",10 Aug 2026,Infrastruktur,Google News (PWMU.CO),google_news,"Kompak dan Kreatif, Peserta Gerak Jalan SD Muhammadiyah 1 Driyorejo Gresik Tampil Memukau dengan Kostum Tradisional PWMU.CO",https://news.google.com/rss/articles/CBMisgFBVV95cUxNdEVKYUZ2OGktNk8xZWhxcmw2cTZnRjJQV3A5ZC1mLXV0OEJCU3I2b3ljTF92RXRQSXZFeERvczQtUGxBS1cyYlpCdUtrQlV5Y2NSeUNDWHducngteDJUMFRvSjJ2eXl0OHc2M3dadkxlUUpkUDRXY1JRWXhuQTVFWk8wTWdYbHNoRWJ3NUhUZ3R2T3NtM0ZSUmh0aEVHWGRiMmJUSmhYTWZicUtpUkFlT3V3?oc=5,2026-09-03 13:14
"Normalisasi Saluran Driyorejo Tuntas, Dewan Dorong Pemkab Gresik Segera Realisasikan Relokasi Pedagang - Radar Gresik",24 Apr 2026,Lingkungan,Google News (Radar Gresik),google_news,"Normalisasi Saluran Driyorejo Tuntas, Dewan Dorong Pemkab Gresik Segera Realisasikan Relokasi Pedagang Radar Gresik",https://news.google.com/rss/articles/CBMi_gFBVV95cUxPQ0ZxeERJLXJyelpJNXNrWFdEbEZ5OWFjMUloYzhVTjBXOVNKSUFneWlpSGtYY09TbTVNeDV2MGpIVjYxUmRuSDk5NnJVNlotRWJFVDhVLXFlbTBQaEpBRHRpdVJqM1ZZVlFuX3pDRHdsOVo0eU11V2ZIVEJFdHc3MVFMNzhjaHc4bkZvcDNmM256ZjQtbDNRM3ZPTDdtNDFIa1NpRkdub1dkSTZtMGN4M3ExT1RoalZnaVB5N1NiRUdTV3ZuME5ib0g1NHluVUR5QlR1dlQ3MkZFZjhWUFUwZUlnMzBWbkFiN3hJRUVZMDcxUU1TQTFMR0RBc0RoZ9IBgwJBVV95cUxPdE9oODd1blNkYmp6NThkYmxqdmViQmdQSkJBQWp6YUdEOFZlbXpZX2ZadUpwbUdoWHh0VU9xaFhZTkRnaU01Nkw2VmVxeWlVS0pETG5yNC02U3puTjYxYzFPRFVDU0JnT01uS0lwRkR4ZEFRaDJWOU5uSXR6YkRELTgxLWtXMm12TldPbGo5cEt3QUQtSXRGS3JyV2pPdjl1bkxMazI4WkRSWWxvc0V2X292RkR6THptWW9zQlFlR2p1R0ZURHM2Q3UtVTBEUmdyS1JlMDlrUk51M1pPazFiU3FYZEF5ZmRnb241UDQ3Y2o5S0cwUEoyUlpaTGxXZ25DNzVN?oc=5,2026-09-03 13:14
"Penyegaran Jajaran Kapolsek Polres Gresik, Kebomas hingga Driyorejo Berganti Pimpinan - info GRESIK",27 May 2026,Umum,Google News (info GRESIK),google_news,"Penyegaran Jajaran Kapolsek Polres Gresik, Kebomas hingga Driyorejo Berganti Pimpinan info GRESIK",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQczhiekdKZnBVMmtubUpZNzQ0YlVHeXVOZGFVVjhUeU8tTm9RSVlhYWJoc1lsSFlsN01NRmxHSk8zR0Z3bVNTUGRQVFJLWUVEQy1MbEZxNGoxRFphVi1MVHRmRzgyenRrRzcwaVlMSEVwUHBtRXFiWG1nM3FwSkkwSzBzSDB1T0J5WmthdENiZTI5TmRPQ0VkRmh3MHJJQU1fdDdhUUhQeUROa0k?oc=5,2026-09-03 13:14
"Gagal Jaga Jarak Aman, Dua Motor Terlibat Tabrakan di Jalan Raya Driyorejo Gresik - Radar Gresik",13 May 2026,Infrastruktur,Google News (Radar Gresik),google_news,"Gagal Jaga Jarak Aman, Dua Motor Terlibat Tabrakan di Jalan Raya Driyorejo Gresik Radar Gresik",https://news.google.com/rss/articles/CBMizgFBVV95cUxQOGR6Wm41endlcWMzdGlUVk50OS14RXI5bGZtendvNVViN095bFd4S2w5R05QR1JpZkdITHJPMTBnRGtLbGt5dk9fY0czeG5uSFNvSDZwYXNrcnQ3ZWJMclNkQlBvYTlXd1UwRlZHNzYzd1ZDcE1FTWFvczdIQ1JsZ0lnc1J4ZmVNMEtwalFIaEFuRm0xSHNxTXZnRV91dHlsYmJFcHhLa25XSUhLTTcxSFA0VVpKX3JNSGhQYk1kT2hOd2JGZUUzeW5PUG1DZ9IB0wFBVV95cUxQcE5iRTdVTHRnRGdtaE9mdUxxYXRKZVJpd19QZmxHX2lhMS0zR1hVSXNDZ0hicFpQRERxclk5TGdIU1pkUDJ5MWxTd0JpV3lHRTNJR3FaalZETWdDSzJGakdjUjRWTHdRa2VpcWxiOENTUDJBZnRmcFdJUnVYU2dIcGZWamtHM0hDYVVUNlMzNVBzTS13cTVHb3ZMUFdvVks1ekJSeVBON3ZpblJmMlVOYkkyX0tVV0FDbzVscjRNZnJXZEdkektnMlJQeWxzOUZTWWZJ?oc=5,2026-09-03 13:14
"Peringati HUT ke-78 Polwan, Kapolres Gresik Tekankan Profesionalisme dan Sikap Bijak Bermedia Sosial - Radar Gresik",01 Sep 2026,Umum,Google News (Radar Gresik),google_news,"Peringati HUT ke-78 Polwan, Kapolres Gresik Tekankan Profesionalisme dan Sikap Bijak Bermedia Sosial Radar Gresik",https://news.google.com/rss/articles/CBMi6gFBVV95cUxQUEdyUDBNdHpvYXpxY3lrM2tvZTl1elRBc0t3QlcxSVliYXg4ZWx1bTZObS1HcFdjaDZjYWg3MmN2dGZEbnhaSEZ3UTQtRndKMEt1ckxENWZzTVhTU3lkRFNpajZIbEtnRmJyam5OWEwxZXJlREJOTmJWUnNZZHE2ZHZ1OEp4RzAtLXFUa1hOV0JiZHhLQjV2ek9SQmFMa3hfMG1qSGJyZzgyazhUZTVwdlV3bzhubzBpeHR5bWxYQ3dzWlk5ZmlOamZOT0NqUnhDOFlpRFFTemVoRmtsNVNlVGpMNm5QdXRtbnfSAe8BQVVfeXFMUEw1Zk9uQ2Q4YWQwXzJoUk1taGp0VFByRDdKM2lfemdmWkdnODUyZXpSR3Y4cXJQNjJMT1M2N2dDbEVlbWoxYTJHUnRnb1FMV1ZpcXdNcDYzWXd4bDBPc1JkT0U0dzFybWhIVXJGelJsQXFuQzM5dkpPM25zNHZDeHFUUjg1MjFfYnNqb3ZJMWxhUEdqRlVuS043S0VRTkNLRUdtY3BMazFFd2hNTGdqcGk3d0NfNnFDQWJBTjR5WlBJbGRPRlI5SUl5a09yZFFOSUlfMUl0LWJsQmtMamFkTmVyc1dic2dIMzhjZjJlaVE?oc=5,2026-09-03 13:14
Menelusuri Gresik dari Kampung Kemasan: Ketika Sejarah Kota Hidup Lewat Cerita Warga - beritajatim.com,31 Aug 2026,Umum,Google News (beritajatim.com),google_news,Menelusuri Gresik dari Kampung Kemasan: Ketika Sejarah Kota Hidup Lewat Cerita Warga beritajatim.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPal8zbHBvVWE3b2c5TUoxRWk1cUpEYWN4TW52M213S0kwYVQyaGxRWkdPVHJLLWxJdHpWSWVfOXdOX0RDUmdhd2FROHlSWU85SUJNdzlQSVIxTVlWbktIUUtjUE54R3ZXMl9Bd0xCQU9HSXhldndzMFdhUnlmTmVmcWNJdG5WckM3RHN3VExUanJNLVUyR1hXTkZSWnQxM2dHakNWeDZKejl1WHc?oc=5,2026-09-03 13:14
"Kapolres Gresik Pimpin Sertijab PJU dan Kapolsek, 14 Personel Bergeser - Sekilas Media -",03 Sep 2026,Umum,Google News (Sekilas Media -),google_news,"Kapolres Gresik Pimpin Sertijab PJU dan Kapolsek, 14 Personel Bergeser Sekilas Media -",https://news.google.com/rss/articles/CBMipgFBVV95cUxPZi1UMGhPWGdqZnlXRWE3RGZfUGd1bHlwWmNlVC00RnRjRXo3eS00MzdRUjZXczhuRVNBUV9TcHM0VnlkU20ycXpRQnFfRnJQbXR6NEZyWmdiOXhMQkFCYThaemhhRHpOUXJ5MUJBRnVhUHV4eXJySm02WDU5YUdCRHBZa0lnQlpsT1lOdkdab2x3RnhfaV9kNFdzUnMwdXhZWDRHRmNn?oc=5,2026-09-03 13:14
Festival Menjadi Gresik: Menelusuri Sejarah Kota dari Ingatan Warga - klikjatim.com,31 Aug 2026,Sosial & Budaya,Google News (klikjatim.com),google_news,Festival Menjadi Gresik: Menelusuri Sejarah Kota dari Ingatan Warga klikjatim.com,https://news.google.com/rss/articles/CBMioAFBVV95cUxOSGdLSktfV3dSNUNkbzBDeFJlRmI2RV9US3Z4VVNqdHl1OWhtSmhpT0tXak1WZnpnQ3VVNDdHSXRJdWF2OUJNMVgyVmVHc1dXYkQ3UmtyaS0xaVNDT1ZWaV9xekViaDRndUdITFJPYWtWbU1LVUNPUlVkOXVhZjk5OGstak9vRVdndzJDajBzaVNxS3Byejh1YW9QUUVITEYz0gGmAUFVX3lxTE9LQzRnOFNpWE0za29ZTkowRzhNTm1nWjhNREw1bHkxcjNEb1liTEhlMGhjUUZJM1V5Z0tnR0xsT2FHSExUdll1U1VtbEw2UmFxcjN3THpkeElsQmpnalU2ODB4NkRPQ2NTa0FmXzh1bE13UnJEQWNoY2xHRi1yUVphd0c2UEt3ZDZsbkhVbHRtQ0FNYjlRWDk4WVVfQUhBaVB3Wm5odHc?oc=5,2026-09-03 13:14
Festival Menjadi Gresik Berakhir: Sudakah Terbaca Kebudayaan Kota - kabargresik.com,30 Aug 2026,Sosial & Budaya,Google News (kabargresik.com),google_news,Festival Menjadi Gresik Berakhir: Sudakah Terbaca Kebudayaan Kota kabargresik.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxORnBzM0RILWNaaVBmcDNDaEpfUDVKZmx1NnRkT3JaMERZc3dYNXhrUkUtM3JWWndnaGdlUENHa0NKb2Y4ZUl4SkQ0cElrNzdpSzNxLVBVZDJDeGM1cFNFZ2JsTFBiRnBVVEU1WGY2V1NYSER3ZTh2Nk9ORTRtb0o3Uk1YUTFFRDllaG9ZSDlIdWNYckxtdWVsWQ?oc=5,2026-09-03 13:14
Festival Menjadi Gresik Mengajak Warga Bercerita Kehidupan Kota - Tagar.co,30 Aug 2026,Sosial & Budaya,Google News (Tagar.co),google_news,Festival Menjadi Gresik Mengajak Warga Bercerita Kehidupan Kota Tagar.co,https://news.google.com/rss/articles/CBMihgFBVV95cUxNQjJQOTlvaHVJOTlUTloybTlNeVlWNElQYjFSTW8yNkFXWmFtbEpSWHJOM19UcWpSLUNLVm5NM081NktIQm5fLXh2QTRfdy1KZ3g5Yjk4S2dlb2g3SXpDcDh5Wm9UVzhFMWZ1SHhrSXNNYl9Mdm5KR05wcVh4M2l0QTlBS016dw?oc=5,2026-09-03 13:14
"DPC IWAPI Gresik Periode 2026-2031 Resmi Dilantik, Bupati Dorong Perempuan Naik Kelas - Lingkar TV",02 Sep 2026,Politik & Pemda,Google News (Lingkar TV),google_news,"DPC IWAPI Gresik Periode 2026-2031 Resmi Dilantik, Bupati Dorong Perempuan Naik Kelas Lingkar TV",https://news.google.com/rss/articles/CBMifEFVX3lxTE1MMXg4QkQ3TW5IXzZUM24yMG0wSWt0MkFlQjdCVWFTTmVBemc5M3VXMzlZV040bVRJYXpLektyR29nSlZocFJJUkxncExOZ19GMUJSZnhEQVNvYlpla2o3MFdhSXZNb2sydUhIWTZqSVBuNlRWUnVhX3FfY3g?oc=5,2026-09-03 13:14
"Kapolres Gresik Naik Mobil Klasik di Gresik Merdeka Carnival 2026, Ajak Warga Jogo Gresik - Nusantara Abadi News",30 Aug 2026,Umum,Google News (Nusantara Abadi News),google_news,"Kapolres Gresik Naik Mobil Klasik di Gresik Merdeka Carnival 2026, Ajak Warga Jogo Gresik Nusantara Abadi News",https://news.google.com/rss/articles/CBMiywFBVV95cUxQUDhoNHVJNVcyajVUWTF4YTRFNFAwaDVMWTdSZlVOY1RmelBwX3F5Tl9lV2hOa1RlQVB3NU10TTg3OHVHMklzRndBMFJ6SWRoZ0JPSXNiak9LSF9kR2lhYWMyelQtWXFoQkNkdlllZm9TejlNYTBWc0lMUF82LXkzczdaNWR0bDFRT0ltdkU4NERoZWFNOVY1UzduZUxPbDIxLS1qS2pmYkNlUkx5V3BkTFJvRTRMQlg2NnlGSzlEaFpJUjhwQi1OVUZqRQ?oc=5,2026-09-03 13:14
"DKG Periode 2026-2029 Dilantik, Pemkab Gresik Dorong Kebudayaan Jadi Bagian dari Arah Pembangunan - Gresikkab",21 Aug 2026,Infrastruktur,Google News (Gresikkab),google_news,"DKG Periode 2026-2029 Dilantik, Pemkab Gresik Dorong Kebudayaan Jadi Bagian dari Arah Pembangunan Gresikkab",https://news.google.com/rss/articles/CBMizwFBVV95cUxNQ0FqTkIxQUtzdXFNYXBPNXFHVGplTk1ybTJSUEh4bUU3WEZfdnBWM0RxV3FQbENHdHVtZ2U0TXNkN2p1djNzRGVaWVJQTG1qV2hLNU1BTXp0WkpCNUU1VjNGUEFMOUpFTko4T1BEckQ3QWFKcDJMQXdpMndnMUlXZ0xQc19xMnhTRW5taEEwSnprWDhIMWU4MnUxRlo5RUFiMGU1cmFSLXBKdXJ4b2ZSOTBOZVZxUDR3dGw1S1JpbTZWNHYyaTNFTW15V3RScTQ?oc=5,2026-09-03 13:14
"Gresik Merdeka Carnival 2026 Meriah, 71 Barisan Pamerkan Budaya dan Kreativitas - Sekilas Media -",30 Aug 2026,Sosial & Budaya,Google News (Sekilas Media -),google_news,"Gresik Merdeka Carnival 2026 Meriah, 71 Barisan Pamerkan Budaya dan Kreativitas Sekilas Media -",https://news.google.com/rss/articles/CBMisgFBVV95cUxQZGw5LWE1ZkRweTNoeXRDV1hiVU9GSEZBbnNQR01PZXhJQ2VNa1F3OUx0c194d01lcnZISkN5ZUluejIwRHl3ZWY2VU05bWR4NW9HSEd5RHR0QTVZYnRpV3B0NGFnTEIxSHJ1ODNNZ0hYUnUwdjFuQXBhU215SV9EcFVPQTRYRVY4Y2VGS2hKOVp6WFJ1bU5qNUNjYTl3Zi1jRXpUOTF5bDQ1RXc4eDdtTm13?oc=5,2026-09-03 13:14
"Menjadi Gresik, Membaca Sejarah Kota dari Ingatan Warganya - klikjatim.com",30 Aug 2026,Umum,Google News (klikjatim.com),google_news,"Menjadi Gresik, Membaca Sejarah Kota dari Ingatan Warganya klikjatim.com",https://news.google.com/rss/articles/CBMilAFBVV95cUxORE1sM3QtRzA3X1RiZUJHZGZVRERqVXdwQTBmWGVmNXNJS05NbmJJMHlycC1HUG95S0syUXFkS0h0OHZSMEd5TWN0NXpFQW9IWWgtZ29lSUdLdUpTOUFVOFNCSl9rZzQzcXExbW04cHRrR3hrUUxGUUUyVWEwS2Z5QWFDWVhtYnppX005SVFpSDljRlNo0gGaAUFVX3lxTE1UUFpvNTJRZVZYc2NnZGd1dnBmMEd3azNyRm5SVGRHRlBQWG5lS3g4aVdVR3BmRlpYbXBFR3F6M1ctcGRZM04tLVZ4SXRzUTd0cHZOd3RHTWY0S3RsSGJTLUZscEJ2T09RWjZTQndqSDBzWXZnUXN5VkFCQmI1R2VKZ21NOHJpNk1CVThsUWpGX2RfTmpqNGg1VWc?oc=5,2026-09-03 13:14
"Awal September, Damkar Gresik Tangani 12 Kebakaran dan Tiga Aksi Penyelamatan - klikjatim.com",02 Sep 2026,Umum,Google News (klikjatim.com),google_news,"Awal September, Damkar Gresik Tangani 12 Kebakaran dan Tiga Aksi Penyelamatan klikjatim.com",https://news.google.com/rss/articles/CBMirgFBVV95cUxQU2FVLWpxcFRTek02YmZJb3lQcExvRGYzdmM0RXc0WWFveUdPMUZNaE4wNGNFNG5MSEpPcUJQR3FVR2E1WEtwTDhvZW1vMmg0SzN4ZU9yN1doTUJhQmpLYy1Xck8tQmlXMHYyOVVOZk9zeTZxSlZBUVBuN2FPVkRjS3pZQTd3eWJLdWJoc3M1aFV6b1kxVm1OS0VkQjdNdHpOcTdrenNmQ09qTnVVTlHSAbMBQVVfeXFMUFpreUdmSjVXTS12eEgtMGpHTGdTV0xIWWtaTGRDSE1weXk2dVF2NDE5cjdDSGljalFFak1CU0ZrQ3hxZVlBVzE3eTVVZ2R5ejk2S3pzTm50enNUY1R2a0NIZ040QmRQYk5oNmNHYi1CakhuSjc1SDZrMENLb1Q1YW10SjJ2SmZWNy1UQ2EzcmxpQ2VMRlhRVXJ2VVl5eGx5ZXFEWmIwdEdMQjB0S25LZmViUTQ?oc=5,2026-09-03 13:14
"Dikemas Pentas Seni dan Budaya, Warga Desa Sumberrejo Unjuk Kreativitas di Malam Puncak HUT ke-81 RI - Radar Gresik",01 Sep 2026,Sosial & Budaya,Google News (Radar Gresik),google_news,"Dikemas Pentas Seni dan Budaya, Warga Desa Sumberrejo Unjuk Kreativitas di Malam Puncak HUT ke-81 RI Radar Gresik",https://news.google.com/rss/articles/CBMi6gFBVV95cUxPTkg4QjMyRDlIU3JGZ3M2anRfV3JoZHUzb2hkYVJhalNIRDliWXF0WHN3bXVUcE5uT01pdEFHX0czSGIwUGNKdWllSUwwS09jejhNN0czQ2FmeHFFSlZQLWkwLWtRclgwdE9aUWJJV0h2LTFNc0RUWlBtbGlNSjFCTERZS0FpeHRnT3J2Wnc3RVRzWGktQkZXVUc3cmRCYy1tWW9BT0tKemF0Rks3SC1zNVQ1VXhGNjE2aV9LNXV5SDRwa0RBYUxlUzY4T2pfU0w4ck1KRXkxdUY3WmpYMHZTQVUxVFdWRmRTcUHSAe8BQVVfeXFMTXlEaF94WmtaODk5QVNJdkVtNUotZWVMSTJwTEtacXUyalU5Yk1oNHJkcnNJaExfVVZfSnJJOE1raEdnaU1qX1d4LXVUZ2RWeTl3UE1IdFRCcG4wejVPZWZhVUFBZ25oa2ctOHZRaUwxNHhPY0JuclNzY2dvbWY5aE12R1RvR0dBTmY1U0NzZmV4TDVrc1ZiMHZKWlY1NFpyX01fWHBxRm5Db0RwRnRDOEJxTkV1MXZ3Ti1lT1ZKUnZoNnYzM2E5OE5maGZpODJGMDJ1WnlJVlRlNmdSRVk5MEktN2p6RzlZS3h2Q2RQN1k?oc=5,2026-09-03 13:14
DPRD Gresik Dorong Target Pendapatan DPMPTSP 2026 Lebih Realistis - SurabayaPost,01 Sep 2026,Politik & Pemda,Google News (SurabayaPost),google_news,DPRD Gresik Dorong Target Pendapatan DPMPTSP 2026 Lebih Realistis SurabayaPost,https://news.google.com/rss/articles/CBMilAFBVV95cUxPeVRTMTlTNXV1X1hobXItclp3MDBLQkFWRXpBVjdBS2pSRXpuQTZSa0Y0ZDFXUHBJUGppNURoOVBYSU51eEtwblp0c29zWnpRQXktX1RBckFoSlZFWTFNZ2pab1R6TzhnWXRDSWREdGhLajFJek5nR3NNZkFCQTFuT2FOYVQxS0JpS0Q4OEJqY0ZZU0dz?oc=5,2026-09-03 13:14
PR GP Ansor Pedagangan Wringinanom Gresik Gelar Rijalul Ansor dan Peringatan Maulid Nabi - NUGres,02 Sep 2026,Umum,Google News (NUGres),google_news,PR GP Ansor Pedagangan Wringinanom Gresik Gelar Rijalul Ansor dan Peringatan Maulid Nabi NUGres,https://news.google.com/rss/articles/CBMitwFBVV95cUxQNGdCMW1sXzZtNFB4RzBFRDZVWWU4Ri05dEw2ajRqY2dQR0UxeG5XZThRLUxocW0wemtDLVc4NldfTXBoT29wMEJpVURubk5KYXpDeFR1MFJYRW5INW1BQWlVOF9PYmxUckd4bVY5UUxURjg5dmtDdEpLMmtZSzRQSE90TGVNMUtmeFNmaUtuOW1qMDFjSVF5RWhJOGJhZTd3VGZmZXZ2VVN4cVNXSjRGY1JXbk1pcms?oc=5,2026-09-03 13:14
"Gebyar HUT RI ke-81 RT 21 Perum Taman Sumengko, Wringinanom, Gresik Satu Rasa, Satu Bangsa, Satu Merdeka - jatim expost",30 Aug 2026,Umum,Google News (jatim expost),google_news,"Gebyar HUT RI ke-81 RT 21 Perum Taman Sumengko, Wringinanom, Gresik Satu Rasa, Satu Bangsa, Satu Merdeka jatim expost",https://news.google.com/rss/articles/CBMitwFBVV95cUxNY3lfcE5LbUFQOFdpR2J3aXRfLVFkWF9GSTlaOVlFdGFFRDlGVW4wUU4xai1KazY2ZElpMGNPMG5Cdmx0Q1VrNGo2eTh2Mm9ncy1mR2l4Y0Z4eWMwblpLVG9OSGxqdVhQeGNPa3V2aHd6bXFRTTBrRjhVZlFiYUJJOHYyTm1RcjdLa1I2NERMTENqQkt1c3RJaVdwX2JoandaNmVaQVBFcmpKbC13N0FSWktSaG40dk0?oc=5,2026-09-03 13:14
Bupati Gresik Minta Warga Wringinanom Aktif Sampaikan Persoalan di Lingkungan - klikjatim.com,28 Aug 2026,Lingkungan,Google News (klikjatim.com),google_news,Bupati Gresik Minta Warga Wringinanom Aktif Sampaikan Persoalan di Lingkungan klikjatim.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxNVVNDNUhIOGtIbVVHQ0tuRE9uTjZjbTNOaGpZYmZFQnNla2tKbWcwTkI5UEFTcU91UllRRzZjYldkRUdlZkg3VTFOZEJPV3JQME9Fb1F0NEJsQ3V3Tk1yVE56WnFFaGI5Wlo3dmlLRUpBLW4zdXowc1dqS1pSVGNGX2pIVENsUGt4U2hYS1FGckdrQ3plbEtCR2dqbkktcmRHQTZvX3k1c01hRkFXUmVj0gG0AUFVX3lxTFBZd3cyc2U0XzJZODB1LTlkbm5zOGhEckctdkNGQkNjT3VyMG1IcEpwTlhOMDhhUXNaNWdFeHB5N00zb2VrbHJJUTczSEtvQTNiYWhWVTliOWpfMEU5Y3FmMmFpXzM4clRlNVd4RGI5YzhaVVpubnF3eHRnYjFremFNOUhzQWhnUjJnX1N3T3pnc0c0YXZkUTVuY01JWHZWU0xNVktIWEJGNjNvX0UyenEtSkpXZw?oc=5,2026-09-03 13:14
"Diduga Jadi Tempat Mesum, Rumah Kos di Tanggungan Wringinanom Ditegur Pemdes, Pemilik Diminta Libatkan Warga - kanalindonesia.com",28 Aug 2026,Umum,Google News (kanalindonesia.com),google_news,"Diduga Jadi Tempat Mesum, Rumah Kos di Tanggungan Wringinanom Ditegur Pemdes, Pemilik Diminta Libatkan Warga kanalindonesia.com",https://news.google.com/rss/articles/CBMi3gFBVV95cUxOZ2dCRGFVT2tfVHFlNzN4M05NWWZIdXFydjBjM1J4X2tTVld1djg1VDB4dWI5S3hHcUhPVUVJUlpCVkZLYTlqUEF5T0Fla241aUdLaWg5d3RMYmUwWnFsMWpxbW43c2g4aWY0WjNxZVR2RHVBSDc0ZlZ2Q3hHdXlPY1Fnd0NoZnlPU0Z0UWFSd1BuSHdBTEc0b1l0bTdGdkJvNDdiZ29NcHJuUmc0aWlyTklKRkh0dlpYdW9LRlRGOUdPWWtiR3FvSHBUV0xkSkZKZ2ljMFdEUDN2UTBMUVE?oc=5,2026-09-03 13:14
